2024-09-29 13:27:36.239639,4699,BUY,7.811399936676025
2024-09-29 13:27:36.239641,4746,SELL,7.810229778289795
2024-09-29 13:27:36.239643,4789,SELL,7.8112101554870605
2024-09-29 13:27:36.239645,4834,BUY,7.809919834136963
2024-09-29 13:27:36.239647,4965,SELL,7.808700084686279
2024-09-29 13:27:36.239649,5003,BUY,7.8076701164245605
2024-09-29 13:27:36.239651,5040,SELL,7.808219909667969
2024-09-29 13:27:36.239653,5076,BUY,7.805650234222412
2024-09-29 13:27:36.239655,5126,SELL,7.80856990814209
2024-09-29 13:27:36.239657,5221,BUY,7.812220096588135
2024-09-29 13:27:36.239659,5289,SELL,7.7970099449157715
2024-09-29 13:27:36.239661,5312,BUY,7.789840221405029
2024-09-29 13:27:36.239663,5368,BUY,7.79295015335083
2024-09-29 13:27:36.239665,5421,SELL,7.792640209197998
2024-09-29 13:27:36.239667,5443,SELL,7.795129776000977
2024-09-29 13:27:36.239669,5480,BUY,7.790900230407715
2024-09-29 13:27:36.239671,5534,SELL,7.792220115661621
2024-09-29 13:27:36.239673,5622,SELL,7.798679828643799
2024-09-29 13:27:36.239675,5649,BUY,7.798799991607666
2024-09-29 13:27:36.239676,5750,SELL,7.798289775848389
2024-09-29 13:27:36.239678,5789,BUY,7.793789863586426
2024-09-29 13:27:36.239681,5895,SELL,7.798540115356445
2024-09-29 13:27:36.239683,5934,BUY,7.798150062561035
2024-09-29 13:27:36.239685,6053,BUY,7.789519786834717
2024-09-29 13:27:36.239687,6102,BUY,7.783569812774658
2024-09-29 13:27:36.239689,6141,BUY,7.781899929046631
